i,sim_simt,sim_mimt,mea_simt,mea_mimt
920,64,36,265544,160255
921,56,41,227860,161988
922,104,64,425584,265112
923,80,64,347388,281075
924,116,61,531516,281518
925,68,55,286212,234707
926,68,48,310648,232124
927,84,60,389736,295908
928,48,33,195820,139503
929,88,39,366228,161346
930,76,48,326012,203651
931,80,52,352712,234210
932,40,28,182624,131706
933,96,54,397312,216529
934,60,40,241124,160076
935,52,33,227488,148677
936,124,59,511280,257934
937,64,33,288180,159668
938,40,27,181436,129860
939,84,58,347540,243277
940,60,32,259132,141681
941,68,62,280668,256968
942,124,56,516764,235581
943,84,53,371728,240958
944,52,47,236948,216058
945,40,31,186568,147354
946,44,33,169408,128120
947,80,41,342068,184200
948,72,42,317712,185066
949,96,60,394668,256917
950,64,50,279176,223658
951,60,31,279348,149231
952,88,46,392348,214859
953,64,41,267248,175201
954,76,44,322180,196232
955,64,36,286528,159557
956,108,61,451908,258297
957,88,59,384224,260007
958,92,58,358464,233882
959,84,52,381708,252432
960,144,78,592268,326059
961,80,57,319768,233004
962,52,36,230204,170356
963,76,37,340892,175429
964,92,52,385388,225764
965,112,62,445728,250121
966,48,33,211252,143911
967,80,42,339460,189395
968,72,50,310136,222671
969,136,97,570884,422156
970,72,37,296884,159302
971,84,39,370836,179525
972,32,22,165268,117896
973,52,39,228128,172762
974,68,42,308832,201403
975,84,65,336732,264174
976,60,42,240328,173261
977,68,41,337140,209356
978,72,45,314920,199622
979,60,52,247516,214583
980,100,54,419636,229938
981,60,49,252744,209475
982,72,42,311436,193151
983,72,52,310968,226448
984,48,34,204884,150550
985,92,52,392628,227407
986,60,32,280784,169646
987,32,24,166336,134483
988,76,36,329296,160070
989,52,31,214868,134054
990,92,63,396856,283622
991,44,36,195384,164216
992,100,62,396528,239862
993,104,72,403940,281531
994,88,38,410644,189334
995,44,34,190676,141319
996,80,52,302388,200645
997,84,63,346216,263167
998,64,42,264412,171144
999,76,55,344124,256755
1000,68,35,291860,162280
1001,52,37,204612,144640
1002,72,42,300928,179448
1003,72,48,327328,218027
1004,48,38,196664,156459
1005,88,66,349828,261713
1006,52,45,245152,216436
1007,80,50,342056,212766
1008,60,40,230836,152978
1009,96,56,408096,242732
1010,96,47,394976,196049
1011,64,52,289924,236853
1012,64,46,279940,202339
1013,80,51,331644,217929
1014,52,34,239320,163303
1015,80,60,335672,244777
1016,96,55,419400,238117
1017,68,28,275756,116233
1018,64,52,254208,210481
1019,76,44,331760,204207
1020,88,41,396036,193974
1021,84,41,386192,204306
1022,40,31,161892,125089
1023,76,44,317344,192364
1024,56,41,258608,196042
1025,88,48,389536,226721
1026,84,56,365536,257960
1027,60,49,228708,186848
1028,28,23,161484,138427
1029,56,39,272496,189408
1030,116,72,534936,339105
1031,80,39,332120,172127
1032,100,56,427520,241609
1033,56,45,215348,172811
1034,88,49,387464,220076
1035,44,39,196680,170531
1036,124,85,524172,355326
1037,64,42,247064,163710
1038,60,39,271164,182148
1039,32,23,151204,103637
1040,64,39,274856,170921
1041,116,67,503036,301722
1042,92,58,370616,238390
1043,72,49,282708,193878
1044,92,48,375404,206005
1045,48,37,209516,166507
1046,72,51,310496,219731
1047,52,36,241572,162393
1048,60,41,235104,161740
1049,68,44,263784,171459
1050,100,67,440552,309626
1051,80,50,328312,196001
1052,100,56,428992,242647
1053,56,33,231884,133982
1054,68,43,276856,181503
1055,48,30,214344,144128
1056,92,54,377828,229825
1057,80,62,353464,280326
1058,48,32,201496,138808
1059,144,89,610728,387697
1060,60,39,274308,190199
1061,64,42,276432,186760
1062,32,18,186752,107392
1063,52,43,226944,191150
1064,68,49,298852,205971
1065,128,51,534752,222860
1066,88,49,346520,185515
1067,60,40,259212,179903
1068,56,43,223040,176957
1069,72,51,281876,202794
1070,64,47,280104,206249
1071,48,37,194860,147365
1072,60,34,292820,182451
1073,44,36,207184,172520
1074,48,39,198116,160472
1075,84,52,351304,234269
1076,80,55,355232,257429
1077,52,34,232676,159377
1078,92,71,404472,315374
1079,72,43,328620,218093
1080,76,47,321984,211803
1081,52,39,238568,181227
1082,64,34,284636,170827
1083,52,40,238700,181536
1084,84,44,369180,208086
1085,108,57,461500,255958
1086,84,39,344936,162736
1087,64,44,264788,185192
1088,60,41,260488,171653
1089,76,37,316792,149383
1090,60,29,238108,119598
1091,96,43,383720,179932
1092,80,56,340788,242125
1093,76,52,363284,268402
1094,60,34,272192,156774
1095,116,63,456460,245999
1096,72,52,331312,243767
1097,112,54,474344,241748
1098,76,59,323592,256460
1099,80,52,312972,206615
1100,88,62,354968,250214
1101,104,62,426032,262011
1102,48,32,247632,166331
1103,76,49,303356,203290
1104,104,54,427880,224040
1105,56,39,220608,156131
1106,96,68,397156,280115
1107,88,59,356224,237652
1108,64,43,286400,196815
1109,68,42,298888,192752
1110,48,28,205288,122731
1111,72,51,326004,246280
1112,100,83,409860,335490
1113,88,48,371936,215516
1114,52,37,246696,177267
1115,56,35,252268,162693
1116,72,37,322336,178971
1117,96,53,400532,221969
1118,64,48,271632,205773
1119,48,32,199552,136067
1120,80,61,378080,294757
1121,44,27,184496,117721
1122,84,57,328360,222650
1123,64,41,277708,184019
1124,72,41,300128,179561
1125,64,52,260608,214412
1126,72,52,310548,223102
1127,76,55,335348,249592
1128,48,34,183264,130775
1129,68,38,304788,183744
1130,108,51,452004,225605
1131,72,39,298420,161068
1132,112,69,466608,300642
1133,92,43,406136,191204
1134,48,32,193316,128429
1135,32,25,126740,98381
1136,96,43,408228,193345
1137,64,43,278144,193133
1138,116,50,514580,234140
1139,64,41,276968,184941
