i,sim_simt,sim_mimt,mea_simt,mea_mimt
858,608,485,2493328,1964995
859,624,433,2545776,1707019
860,640,448,2649888,1833551
861,640,500,2632208,2039666
862,624,489,2654800,2085249
863,640,526,2654864,2161324
864,640,480,2615600,1947991
865,624,494,2593712,2030342
866,640,477,2564992,1925198
867,640,494,2535392,1926956
868,624,448,2530672,1796174
869,640,518,2542352,2016660
870,640,495,2621120,1986172
871,640,492,2577424,1966822
872,640,471,2614896,1921004
873,592,446,2462208,1833236
874,624,471,2515328,1869887
875,640,484,2651200,1983958
876,640,451,2563392,1777588
877,624,469,2479488,1804936
878,592,476,2427216,1946631
879,624,458,2543632,1819454
880,640,479,2615312,1904028
881,640,473,2589904,1887728
882,624,477,2610880,1979484
883,640,501,2629696,2052163
884,640,510,2646704,2112780
885,640,505,2638240,2053041
886,640,446,2637392,1809852
887,640,520,2630976,2104600
888,608,493,2499600,2000645
889,640,476,2651648,1936622
890,624,463,2504736,1802772
891,640,457,2481216,1756771
892,608,497,2435648,1967310
893,592,489,2334768,1917234
894,640,500,2658000,2062338
895,592,483,2343776,1885079
896,640,459,2623840,1872150
897,640,456,2651296,1874506
898,640,479,2688304,2024144
899,640,496,2643360,2005859
900,576,440,2283776,1749166
901,640,466,2616992,1868252
902,640,495,2622800,2000858
903,608,473,2523024,1933464
904,592,450,2357536,1761464
905,608,466,2436880,1851547
906,624,469,2615232,1917345
907,624,472,2514032,1841874
908,640,493,2650864,2040251
909,624,486,2481920,1911376
910,624,499,2653072,2091684
911,624,481,2552560,1965712
912,592,463,2440992,1895306
913,640,518,2685808,2159631
914,576,468,2343424,1897121
915,640,493,2605504,2000680
916,640,507,2527696,1990610
917,640,524,2549392,2082602
918,640,472,2527552,1822072
919,608,483,2344560,1852555
920,640,493,2552416,1966428
921,640,537,2574256,2157636
922,640,468,2545728,1837461
923,624,464,2499376,1825805
924,640,480,2532096,1849803
925,640,469,2555424,1826001
926,624,519,2532816,2104914
927,640,471,2569344,1847156
928,624,490,2533680,1958627
929,640,495,2634096,2030714
930,624,481,2508624,1916773
931,624,473,2553904,1900909
932,640,480,2573632,1924299
933,608,506,2421344,2004839
934,624,495,2536848,1964945
935,640,511,2555792,2022127
936,640,528,2579792,2085029
937,592,420,2477792,1711593
938,640,470,2508432,1806638
939,624,461,2465856,1799489
